Cycle Number,State of Health (SoH),State of Charge (SoC),Temperature (°C),Voltage (V),Current (A),Charge Time (hrs),Discharge Time (hrs)
461,0.8630892545082351,11.98910934727121,38.373146184872354,353.14549141893053,93.19180140139886,1.2392293767992368,1.899826209331068
462,0.8627295703873887,59.608195523830595,30.846098071381107,316.4405529078879,67.48746118335451,1.3200435231081953,3.7072390998583105
463,0.8623311524356826,34.395768655768556,38.325002680565575,365.8661354939767,189.73323714642214,1.7314715259487112,2.699815776716389
464,0.8619978049296437,65.70304982341074,42.45966166460087,339.9518784586935,99.01920587866661,0.5162166254527945,3.4796532225743926
465,0.8615129359102539,80.0980700403365,22.611362952503786,357.68573811327,119.59725472503311,0.6780636432636672,3.9417046811821708
466,0.8612629876784444,21.469588746335543,21.68085450226403,359.48473795019095,160.8300015699549,0.5486651690707804,2.9761529161810665
467,0.8610487028439318,53.22918759514545,22.58162522187621,317.2523876946362,135.19614459741206,0.9445364202699326,3.8149471859539483
468,0.860601263192656,81.87402294840508,44.58918016284157,325.9670838950414,195.45854491969655,1.146850804687337,2.042556385941264
469,0.8604118248572482,5.034952696935324,21.319131446490065,369.2011255946655,118.68934916510419,0.8397824390541586,2.8419109189756977
470,0.8599265358414719,25.285811825011116,34.44079385861056,335.920874698269,173.53283399177286,1.731044241150169,2.432051194367204
471,0.859821674051596,35.08191093350156,29.063994913977364,380.5714525668218,99.2269224196418,0.813589060560269,1.2540650256259205
472,0.859333722520913,46.66931208844084,32.053302472996045,384.0908710402907,83.18580446690959,1.0714869105026,3.425217216681073
473,0.8592164585561328,82.36236107489735,29.615276899469205,345.91240232866807,95.49288362739244,1.898832317628968,1.3559312972247408
474,0.8587600013106536,93.374942300147,37.09666129588358,353.1572152686731,54.898859117674384,1.2133942877330124,2.2232443150081966
475,0.8584489208670191,16.121881197512256,36.41024008751643,397.11509073682856,134.32832165967875,1.5721299146659187,1.2053513576980504
476,0.8579517349485714,41.76669958169947,22.908962129112396,361.27958355365104,190.7723237321232,1.4926665987074577,1.2304091449432646
477,0.8578222163226772,35.466620498508284,33.76658448602129,340.3207756133252,175.04660157127586,1.7220065070649837,2.8354930603096644
478,0.8575006746089167,37.345794513270526,26.3834093440811,310.5874318213129,103.23465252298311,1.1197587758115792,3.027468775312221
479,0.857012953594669,65.81598242975734,21.752703491031426,339.5259315431158,77.26683008260429,0.7352190579752085,3.4819064492117375
480,0.856703714457001,4.191521671625753,30.479571897553033,316.8203655766518,181.89953235177111,1.3355607699125527,1.694141909130544
481,0.8563519550017469,50.24272871663764,38.2871589925779,395.8118008919434,83.06690063681285,1.8292726581940177,3.802912342502471
482,0.855973655526153,91.64205445320663,35.88535892154775,362.9820654434708,110.48159497757342,1.6285968234556818,2.593882055052796
483,0.8556918391002459,67.74380712282945,30.711447596219884,373.1496464043139,173.67072764068234,0.7196543849042242,3.498789146722684
484,0.8553408158682123,54.029653179030724,41.11664772725561,343.13017063410143,106.85607280745526,1.8725910987758336,1.753507802645204
485,0.8550070901434431,84.42123252861431,32.1005143127351,351.409544255126,96.2702422234226,1.3595633009285235,1.975633588828634
486,0.8545466269392468,3.926941424165231,26.7999651336089,300.6379043406591,196.7532180585285,1.9486208147296211,2.1854658924169152
487,0.8544284483871102,72.8370854339646,28.645152460260626,367.1093157085976,170.81450645689688,1.920134367038361,2.2006368275490162
488,0.8542160631112733,78.32979829560477,26.64821126580297,399.03323037936485,53.865439814652674,1.4052932097516815,2.9785179449539814
489,0.8537358985176426,68.80455570741289,23.009689469727224,393.85297834731307,77.17749185751242,1.4341301048597617,1.668028237369255
490,0.8532797930040863,30.72164170212709,33.66146354320311,341.7193418564576,74.03384014647594,0.7564046036312724,2.254434364488399
491,0.852997530302972,75.72829782755008,42.44911617119472,308.4127662259383,108.96558613391016,0.650368345584315,1.0497774418977937
492,0.8526494772638513,66.17186826439566,35.06123604916469,316.3019113814886,85.07192496395962,0.5355616304667776,3.504841617083211
493,0.8524385247906588,97.46905960485515,23.38648841986727,323.1475213765298,180.26142859204012,1.8896956969342773,2.258882148420431
494,0.8522632763267693,5.062247226907413,20.984795842320484,357.39498660690106,108.93426633397685,0.5429786413664818,2.7497571769376705
495,0.8519777969647934,1.1302536589022472,39.684298953731826,330.6432822703372,56.03870045138481,1.38252833147473,2.193053243299164
496,0.851736456073583,97.38004133571495,33.60496656259255,327.52391810370085,156.41582969509622,0.907238003814067,3.7127298742226955
497,0.8514029936288426,37.47219705073764,33.74671406940513,305.0573103824229,113.91818569283461,1.7485453094914924,3.416946416090026
498,0.8512718997740566,22.431855885352626,25.651976775264067,381.73053122132364,189.55976302539884,0.6430413819095053,2.350175918278676
499,0.8507821418509901,33.745427896422896,41.76721138643599,308.35249146800186,81.66889138370561,1.6287025063797416,1.1538815469436468
500,0.8502876575531982,49.25353807142893,31.052675866993,333.44011789887486,109.18584729783856,1.2949108803953493,1.4841020751651492
501,0.8499083928675903,57.19958782835928,40.135808232499656,376.0160929790159,73.08498570406606,0.7238742046122109,1.80452310323474
502,0.8495939543210527,36.10747263410372,30.211389535212064,367.9697216833345,58.50206482487531,0.5520090563390996,2.175731688831727
503,0.8493701432745382,69.71636921379805,24.835883573912064,364.1504481256252,88.97422069104492,1.8291291632202746,3.6870698327998497
504,0.8489446252666554,29.72872042813265,25.749843849081014,341.1303972066231,86.0797377770223,1.5085757649375555,3.478194053644857
505,0.8485707327976338,67.3092130911217,40.60876118123374,339.6992162207474,73.44754560632913,1.6069264210963883,2.0814235154246616
506,0.8484056860218959,67.12708252291326,26.76609854954414,308.1229634806673,198.8872693231645,0.734302261895899,3.9652629818904432
507,0.8479413151480983,97.72799325664472,39.84545259770099,365.94229620819976,136.6710575376627,1.799152318066752,1.868318564858464
508,0.847512300250929,46.7681212484877,35.48474923416255,341.11904758694914,114.1229681135402,0.9954270012531266,2.692695450053608
509,0.8470323802856122,85.0574528015116,25.038209450157822,393.44330387534416,153.36314806223444,1.7349098190200452,2.668572077890035
510,0.8466420924822569,77.95167014240634,20.40500993348668,381.83804247795354,56.020828862804976,1.8348700645442937,3.97588824171593
511,0.8462967264038825,29.40674621767778,25.25796390714484,376.5363363858041,87.95395113803798,1.7983435747583052,1.3085277764724301
512,0.8460294291893663,12.595519637935826,44.478788877515385,367.3838898270005,177.03308366434294,0.986494066027277,3.0294512485618132
513,0.8455563377960247,59.42418273085972,35.07875300307367,368.25324595377214,136.30387596936478,1.143593553953999,1.8277680831416405
514,0.8451099122402245,76.8581330913202,25.656810750079657,369.23543061544143,84.99992339739899,1.4379952549316808,3.241234801387087
515,0.844991824772182,21.87138889065392,21.498582521532708,313.0973742994174,140.89954509065382,1.7741696093386032,1.134990463706273
516,0.8448812779823831,73.41512590416463,28.532966148751303,347.85283699195224,189.32893247683484,0.9979572571037683,2.3960108018184583
517,0.8446306926356318,1.3682414760681105,22.039968000120957,325.8591591134784,54.17783612316116,1.4470629890723765,2.2791950704048674
518,0.8442064713033192,54.814520272802206,24.366179647408238,329.5932029436616,149.57367122790876,1.9479540854455997,1.1512503208066276
519,0.8437115608515932,89.03843208552661,34.422030032780214,356.39195667556237,125.04178028116405,0.6040911288562751,1.2696305552084821
520,0.8435513940951518,60.09120056590861,28.523964285888958,391.72680665776807,110.98858060392084,0.7149221880539616,3.1441565005061083
521,0.843213741809011,29.335342144100984,33.13675768389733,369.783278550517,185.03961668031056,1.6882867922025142,3.029083203618172
522,0.8429613854663586,67.96331823951436,43.64811610080216,329.5824097496536,50.16681412942811,0.907931839097298,1.6536741388802318
523,0.8424734197072328,66.18345851139982,35.84278999413823,359.34613827047235,52.43651648141805,1.593167081675971,1.9705912374564747
524,0.8420365721379784,66.50559890066312,33.91446071255383,334.2730925427907,70.18644006561615,0.6416283464907214,3.4945549993366707
525,0.841601240656094,91.8397542081558,36.244701169107486,310.34341148604835,110.30408253323611,1.5934088001577358,3.339462652030204
526,0.841313763392176,11.82186222910886,20.00076797113456,371.2137045880605,103.48942639793084,0.8817219974273904,1.0386924093685763
527,0.841047835591241,54.02994067614997,41.27876838564954,395.7631646272588,134.8617425919934,1.2716919916098413,1.2551691564677232
528,0.8408384727624687,54.887280154259976,29.499476974134865,360.7135280883577,108.308952181482,0.8604486851755502,1.2848958256851295
529,0.8407159225638083,31.491844458889574,22.416120857193807,317.6896950823984,198.10042378693188,1.1661553353599279,2.5956152995150497
530,0.8402700336133063,87.36185287372153,44.889222512267196,358.27144493446815,171.87107315662576,0.9904115365050129,1.9172318723418733
531,0.8398448732096543,40.27037209945602,36.81268156684123,368.21916892550985,97.28591519741762,0.699814886204943,2.897188769396526
532,0.8393449861403398,12.832586218876452,34.462312705733254,369.3422128056309,155.09172445916775,1.6302081659893952,3.6185782646969935
533,0.8388463314055102,49.995899196478845,38.256229738239284,361.91727353658365,77.99599096965238,0.5385344673041123,1.8536241570308012
534,0.8385241587232691,44.30337063376194,35.4276486107164,384.99593305032056,79.43685750592485,0.6883246848477156,3.8904398424229827
535,0.8381165637571969,10.80445593764071,31.962276752679728,358.5563728793302,131.20616313611572,0.6290482355494148,1.171080742010858
536,0.8376386574652439,10.548342746103568,34.63969209681531,354.4344887634321,85.06111880551164,1.4566612127683873,3.460202506166948
537,0.8371987985089729,4.157895984659376,32.45324858870106,368.93104121026903,87.84678906045306,0.9616563579397237,2.8409137089681513
538,0.8369998592682757,89.7935293443737,40.248110507572484,358.31302190995837,159.5332576635874,1.047233705311698,2.9228965842962733
539,0.8367196416141517,46.6181591127557,24.74840341143902,370.17382738772574,133.4696956023233,1.037932372930387,3.734017570235892
540,0.8365679778480911,2.0934117826733267,27.894328781237398,305.68813977776466,164.97909743324408,1.553161181170689,1.9940566562089512
541,0.8360863574371876,67.5662902207073,29.898430654898746,375.62537914224345,118.1275494105059,1.1184195917474984,3.804189746464903
542,0.8357438875834072,25.087909989070024,23.011183499914136,358.4543113259458,195.39827184262683,1.0667588205907799,1.1861102908863446
543,0.8355524304612059,33.93052673095674,32.64829135798896,316.1923006632214,148.7153327084738,1.9966240835153009,2.3552184279443313
544,0.8351837501874435,35.472855673021265,30.017604170861667,311.5146178395201,182.49104021393356,1.122238483282028,2.161823234274524
545,0.8348364988912603,65.96902729304743,31.05083552327809,364.8233468807846,59.21694351961813,1.720585015583341,3.8215118586382077
546,0.8345932338040472,64.8765386159386,43.86414822147027,315.1432314369963,121.61242842205306,1.4027101009181708,2.74520994226356
547,0.8344478107671673,40.14617790890432,28.452110234156535,312.6824022550419,108.76136758434173,0.7439912226582277,3.2030970294766554
548,0.8340791814889302,20.883093549458998,21.464132632113348,355.23661378172346,139.28445990791025,1.8078695919207584,2.7309448372530456
549,0.8337710584085687,34.54808537234457,40.07529703815801,354.0278893187421,61.892042694678764,1.34877584046987,3.7240556362649873
550,0.8333621310518744,39.631262549822054,27.408145047495,314.346945701802,72.7168282903036,1.1491572265127283,2.7870394724845884
551,0.8330540656514296,8.061540516960175,43.48921472562914,375.51336174451956,137.99358774254938,1.7426580064084862,1.2405602704363399
552,0.8326131930513022,47.68388777331244,35.752328171541585,382.8652906118289,167.52043400739015,0.9156038745700994,3.8226405086776127
553,0.8322924303157924,12.434584143087035,41.87834046552881,397.09402496046187,76.57302848339384,1.583099096305678,1.1208565563339954
554,0.8319680551271782,40.542282513915495,32.90708247994185,358.0645225909634,190.39058723728394,1.508376030941292,2.443833853657711
555,0.8315173936861149,80.96750362658894,43.76332052386022,302.2066148682291,197.3781908384058,0.6291982085955206,3.443160337806284
556,0.8312560005396299,28.033475255141248,23.304491443846793,343.9855639713835,146.59348691714203,1.0714277675352126,1.1636962248480969
557,0.8311023944482496,59.94611396587166,42.56008190276687,338.32153659472516,82.44991664462405,1.1638660188992231,1.1450881331463427
558,0.8309908813777243,82.04875844802748,40.65852027375467,358.80004634296284,102.96543334075842,1.699675046668675,2.6640610743651014
559,0.8305888264754548,82.59323085500162,35.78646981457551,378.4405473212797,139.784448982664,1.1212116023234993,3.873837579778413
560,0.8302407026549135,54.11138248788448,35.12723796351346,322.04876394147493,143.84761841409147,1.3574114742244157,1.5545151938410748
561,0.8298590707476737,5.958709735314372,35.10898299286928,376.3692269350321,128.51020563830122,0.8401589379794685,2.999565930079105
562,0.8296738850830702,8.010572660960225,31.045842620048866,316.33667583984203,77.6688576589825,0.8034409237373055,2.1601211711319337
563,0.8295193364928355,5.115020562039763,29.944836023227452,351.1707447114701,122.49414274494877,1.0741761506045608,3.5174398242122575
564,0.8294135186265683,14.53266924205041,32.64241859453435,306.20414169565544,60.67335183168646,1.3607987745156445,2.6980552746634627
565,0.8291732836030457,87.8033512844457,33.94684189150183,395.97910204048503,57.30422725998947,0.6470115271711117,1.132197584711144
566,0.8288373165283038,18.527685033354004,33.53175277354195,364.5572181427428,56.83777369230032,1.9189563347683989,3.526496129951143
567,0.8285804189102639,29.661248215709314,21.9296882556617,316.98870732190574,69.0416620632459,0.6849256689484202,2.555685065997202
568,0.8283054289414544,24.58474424934003,28.95349291322861,398.95053333843225,152.6471373388017,1.923471000570502,1.4276696650993468
569,0.8278437654636569,38.21394748325693,33.86829508205886,307.6758061888738,50.62811654419368,1.5056515006953763,2.925458550404306
570,0.8276044632768476,41.07888099996118,32.241101900800814,341.544300059209,53.60075672673333,1.0030574093261937,1.5312467661918694
571,0.8272988674811836,9.842418910136875,43.918010847233745,359.9359725042166,159.2984426354904,0.9730456148991762,2.1794413884820454
572,0.8268854062760872,23.692399389672346,22.42414177413562,317.9031637441584,169.62710679447287,1.5163187077756637,2.6407866279564307
573,0.8266267891631587,47.508987286676806,43.06085709140311,307.27349477786686,92.0901219856874,1.024906780356071,3.3472774366383637
574,0.8262779544830675,99.25146201619714,26.016762868928826,387.430733413708,174.5934140647687,0.8369860964626499,2.1979977405976676
575,0.8258330089995688,40.96728692925191,44.45551671316396,318.08919013788983,169.87369566571732,1.001289071259665,3.192611037328481
576,0.8253532007501058,42.001100429566286,34.4589940779135,383.2611773326131,170.6248347475826,1.7996347753095503,1.178851976033977
577,0.8251943713577341,69.20505530397449,23.499684418044072,341.5818568018411,132.28826225820328,1.1041092271202462,2.5588350274090224
578,0.8247237363076695,99.65263087986192,23.380432842821367,367.5456045336426,109.40014495784229,0.6995146983609932,1.4762102901229286
579,0.8244268897904377,94.92731062456168,41.99003741779405,390.7041960415022,198.72991637410797,0.8124730850127769,2.0663180120921854
580,0.8242235920351181,66.92190299248666,32.09506349651618,341.83895333783335,103.67168740033895,1.3906709479151784,2.726780285920246
581,0.8239399377326228,16.14578340642401,31.793495937960977,355.347177620985,135.54304080970857,0.8151607893685278,3.2268141767568603
582,0.8234479247025086,2.5199094821069634,28.870796388579066,378.02126485356337,134.58393815831033,0.8917436487662904,3.084859358029143
583,0.8231508774649114,56.73909441560734,39.90609023640968,373.5025186189823,141.5161883054352,1.2322665129662211,1.3995463770025702
584,0.8229193768207964,26.133301788538375,30.477486822927133,359.92992870063887,127.05617828229572,0.9322767889392942,1.0193930733691317
585,0.8225660164790697,49.623922190081394,27.140649714056078,373.4608300710535,53.591939790572525,1.3772417169586864,3.824422712518196
586,0.8223699582315585,17.440926711149952,31.791237268764885,309.1421991817138,143.8522868392029,1.3257975208943384,2.222096572638497
587,0.822239612900315,52.13770214737412,42.41436646172525,319.6294302311067,53.38467675580208,1.7924973270486515,2.7313512471637194
588,0.8220880610115507,89.06584554618424,34.92363058532931,381.0161089959702,114.45100450327219,1.6247898969324033,3.739124400669568
589,0.8219368426759677,57.21229637222063,24.51962876405949,326.87976150301984,79.79668653461087,0.8702855413935994,1.9192463480531092
590,0.8217760815985627,55.51337867531885,34.699790736595816,342.6499747241861,142.31311697312532,0.6223623884170488,1.26336471117448
591,0.821620550729503,17.182946035765845,32.95193745100862,321.39946786983137,92.4926605238866,1.1004692542594912,3.4355983720311394
592,0.8212642008315817,1.3862135912860118,36.23447050591556,366.88765310406853,169.7983670534955,1.8991294085904697,1.0604135468478695
593,0.821091448797822,15.378370551321618,42.15428235139983,345.8518562187015,134.68859584001953,1.4945408055847211,3.0371998134869123
594,0.8208531818844925,93.17404033165082,44.923735435291746,372.01574609309404,93.08318138077263,1.8196286034415154,1.1476627436222848
595,0.8203944665205302,23.10808528744962,42.43464293659287,325.6191514439355,83.09765894326227,0.7071879397103709,3.5773352729407497
596,0.820104881864425,50.00582591910867,36.87233007635387,323.90663840750295,163.70606315168249,1.6400083174431477,1.9377940747249003
597,0.8197378587690166,41.06826330102828,25.242256935755023,397.6561023322904,146.84038655876174,1.9018158210732734,1.9101566308873994
598,0.819568930820536,78.18909129968897,39.14646609711855,369.16556518665413,194.84584629002006,1.0903330041594734,1.3921519707692718
599,0.8193920152130125,67.17088592440608,38.232745011930156,357.50605734588146,81.02268397000944,1.256683912504033,1.9365692097073883
600,0.819275667766506,42.746652816668906,36.130464396116594,374.52147426908346,84.83370363520146,1.10798804097043,1.8074847129748877
601,0.8191080937412771,19.86316138618691,39.58468049989596,390.9252694436992,105.5348278526865,1.6269183865606502,3.6909858680932333
602,0.8188966576056643,84.61242105302316,24.570334713480648,395.62918815133617,106.50146606441936,1.0088609917607545,1.187293981833341
603,0.8187258534119536,48.6173654104883,22.725340391023217,324.8539820927426,97.54139326509221,1.7132394852375261,3.6264659511876896
604,0.8185903723984508,30.246631746146967,41.467453031114346,385.7230937369791,164.69764255773103,0.7200426710227723,3.0709685407021867
605,0.8184421180500105,94.50240645805688,37.063511969178926,333.1616849107834,125.08689761462469,1.4685875650265805,2.531711226185511
606,0.8181578065427975,11.995294173096982,27.801601116300517,380.23960305536326,179.2127069143276,0.7059500490733553,3.857160257196174
607,0.8179752730554352,32.88226178486093,36.557843468268004,375.1825145956681,171.79193519568253,1.9186245533388953,1.9387586440864677
608,0.8177295651110159,85.85064545515544,23.292172585905178,370.50409063535926,161.2966594270979,1.5165848618019806,1.756944208405459
609,0.817428198202674,87.30431470152034,24.221461584259874,305.3634791520831,157.61974859178682,1.2132135728491005,3.547294059876028
610,0.8170520402712222,38.3397141058259,24.20696471269282,383.64421924698695,132.33644474601076,0.7837936885855323,3.1611519957593375
611,0.8169363154152858,51.111363848950056,35.107824556008,346.0898338206582,174.30634757270096,1.7443440735245748,3.128166465473159
612,0.8165165512557222,10.540137739646227,40.971346547601726,367.101298053291,154.55362490064493,1.0444742606058075,3.63783866847102
613,0.8161653910999258,72.53716002348575,22.814761663229863,340.77780344061625,182.95705429402125,0.5707950525460685,3.8842498589261485
614,0.8160326874871463,67.91625683195628,35.78439944108442,327.05592564879913,87.31876831087655,1.9130873292328932,1.8948173627023683
615,0.8155832560375036,77.55052967189994,29.828044955176978,313.9254070784704,51.60729465430384,1.3163860055228762,3.927336455646798
616,0.8151149070772908,36.91361938092045,28.92980834982612,334.4091617849442,128.08157559572876,1.1609973251364403,3.6397438801810433
617,0.8149904758933489,50.55207917234903,32.69394595471422,313.83715947205565,197.4109311365579,0.8749593363032445,1.220092202378808
618,0.8147797248340901,66.31462489752089,34.884159253921815,341.5145653992746,113.3288350821017,1.6775958815696468,1.587137920298947
619,0.8143572443221729,82.02533189448897,36.21867784737545,341.89697737795245,118.70429248758029,0.8849708107791436,3.2563429980909246
620,0.8139579404460194,51.287474230526776,28.02136356874609,359.605011576095,199.36016780769845,1.1528934194848308,3.7620742023358584
621,0.8137841320382769,34.50168399245661,21.368317673124647,320.4242106368429,112.80427149915263,0.8294523928918536,1.0006811146547667
622,0.8136003923089422,91.50015377475272,41.096985280773225,374.2292231486947,75.17218934690429,0.680545364314979,1.2028142484171496
623,0.8133522034678257,72.40291887729212,43.22019901719713,343.0535820913037,67.87110079940723,1.26858923109816,2.0464957223758904
624,0.8130583942737493,37.48249243499977,35.53326560389268,371.87181132622027,66.59053983097412,0.5533853462097146,3.9829909080571446
625,0.8127110923651372,23.272834891555185,21.345763122711478,318.987532909592,55.84367695226963,1.0877163419257574,3.407205353353973
626,0.8124635269093092,34.124444975772064,31.104585171959165,367.5586773567439,126.33411051048203,1.7921685290319864,3.5981070251372698
627,0.8121785130228559,0.9910695491153643,39.45115766207998,346.0733600241674,198.32608119554945,1.2248481138131528,3.9606878361648925
628,0.8117795246476024,75.45693612057366,26.215122115332658,353.8394979286958,198.8203459217874,1.7862959116278856,1.2921006813736633
629,0.8116648513664462,70.6371996809996,28.639489646770325,300.6982261880348,110.52214535404994,0.8521316325874569,3.4566078115614145
630,0.8114638765887086,33.733060884576545,40.68809234884543,300.05979388347953,96.17287250391787,0.861747821461643,1.700702083205833
631,0.8110785367543547,6.81866197654627,24.678106760262544,355.55495698856197,93.70416092566168,1.126092173493722,2.1306006410415654
632,0.8106204540192798,87.59049249998945,42.63247497526289,349.29569716558603,99.52339254734066,0.6602010560035454,3.8602086381462852
633,0.8103157830424336,6.022694490029745,27.441256939207012,329.8066201170004,98.06019292103224,0.7464302649086139,3.3494842927710913
634,0.8100029376483274,12.249786196598922,35.87266647882907,312.3846026705817,60.580345638943484,1.8641442555288148,1.570386298956117
635,0.8098600688437915,82.12501545597043,33.6157717776784,307.785651960877,193.31722871571012,0.8704417504878388,3.5789360360578195
636,0.8095811038970621,16.88100057845642,41.34857205354632,301.3228812905294,126.7670684854221,1.6541638691323353,3.8043865524783502
637,0.8092680569904801,90.92021362064871,40.49062173869112,388.8191349661304,79.88295287556147,0.9262764435675932,1.8669055747631755
638,0.8090710687890262,37.70539310016988,29.833016759629718,354.45553246546757,73.98196450496621,1.536869995678984,1.5026996179135195
639,0.8088633714966464,31.030848210454753,32.58362826515385,379.64405615234773,160.9203849858091,1.4683015346157835,1.4673197817405104
640,0.8086124578314046,54.70453456155777,22.186162544997135,337.7363176796651,112.02747954349388,0.5597171591686307,1.8219642984099154
641,0.8085044293522935,95.56494672664894,43.84081519574224,335.2327054252539,56.46501634224861,0.7686424089922723,2.1766533803006203
642,0.8082755976860603,94.77796979692297,23.529976588429623,376.3515843668212,66.30238090620381,1.9718863660869153,2.144849497327405
643,0.8080910184832617,77.5234538899056,28.564777070278296,362.7668877158809,78.8024127110055,0.7190315289454439,3.814192418704394
644,0.8078600195423905,91.76472779044335,42.186723505322064,362.5433450166594,171.24023168244173,0.6035554053670624,2.0043671256720375
645,0.8077121146896628,31.37031247571562,35.891133048815334,335.59577734706403,72.27601724655213,1.3947006131203157,3.4431517620072443
646,0.8072559037773668,38.21234944599732,23.30671787746204,319.6688197312823,85.6224957754076,0.9498463894918043,2.9283852115189273
647,0.8069184667959451,60.0945484537719,37.40199653917598,336.2501984531513,173.59964778199674,0.8061314917336404,2.407122242554462
648,0.8065468258682873,80.09387215414303,24.50396619331548,310.9863113740783,182.55259515319847,1.014394494138794,3.0516103747270957
649,0.8061311573728444,2.534860426393848,37.25117221023624,331.61013115469706,58.36112803811626,1.4147191423221757,1.7224114482195199
650,0.8058317804932728,38.680724205188,22.01452030716284,314.7163251094945,94.69658532437657,0.6346392508402356,3.7324787940589457
651,0.8056970123780378,0.6047043183978418,32.096505471607784,312.32474581325516,96.15186342169227,1.8890893397273982,1.4850836598219606
652,0.8053821697613104,96.58323197183326,25.144859424735543,374.15661084668295,132.00158973459676,1.8267180913951386,2.661979766509393
653,0.805047433314102,53.45592191563087,24.886450009209998,316.62293620516584,187.47337266732714,0.9917572982750511,2.116246764888688
654,0.8046492575244283,75.98236584283885,28.470587060570182,395.2062446639003,160.68916534982003,1.39614386386013,3.6426854816342575
655,0.8043765937059364,4.960590834948276,26.42656730473022,346.503633422091,84.04678092072815,1.615857780953228,3.7576240931611755
656,0.8042255615848182,42.37701199309234,28.553315002797376,396.1550732137566,116.72786492413113,1.233572600673925,2.054949617025716
657,0.8040120512224986,90.95484730121383,34.22388708204627,376.2174587181645,171.77100775263295,1.0127735628758874,2.30108299396114
658,0.8037668183039391,84.84717744062647,29.081383791895256,379.3935133451851,191.14884838616555,1.4348155596020105,3.2248818623556668
659,0.8034084514074065,80.50973120411349,41.12599122241606,339.50533378567957,57.689518876399724,1.1028144068551093,3.0212686893522696
660,0.8030801400855389,45.03503857807928,38.724078771509966,335.6982429468664,145.2116211656044,0.7796297072809619,3.248108309934871
661,0.8028377013951797,54.56959688130259,25.101609713665013,329.1911173497807,162.29130628727484,1.223901853492281,1.6480943211792165
662,0.8023430952956625,96.72711903702977,37.878125495422196,395.71348325397963,114.06575680405149,1.2126505110375807,3.6938656485550574
663,0.8020007853679197,52.504934024538464,37.68197279764168,325.217287749553,117.00897030539608,0.6851747987155327,1.617940107630885
664,0.8018058946512253,0.0943415267631087,20.981626291216507,397.72838231769293,86.35305427051435,1.494966064256003,3.5172990963988346
665,0.8016651816621772,55.066045923656425,23.828612502098906,372.8116437336166,140.03771151493746,1.5968758840210626,3.3092398685712614
666,0.8015040380065034,97.54103676847451,34.33908200066775,334.1641112690602,147.26968353503557,0.6026610638639391,3.692191954964759
667,0.8013056549151496,11.938101133819679,28.196070947145458,381.5745380626121,139.5968567496068,1.090453280416163,2.420306978125064
668,0.8011413823658458,85.45473932021804,28.500109651497304,386.9649684812171,63.220164646503726,1.6651976558129462,3.542642899164209
669,0.8009667555562252,18.181765283733874,30.75866330930501,316.5499774663656,155.99061934913266,1.303021652092485,2.905970040124963
670,0.8007527174887477,19.648696695621116,25.293646551310488,304.1497325509906,98.31013027935946,1.3396169920005123,3.5738047419919865
671,0.8005833680506298,66.69274474586807,30.884908084993786,395.31201143941377,157.88678008637478,1.895247804293825,2.582763919816497
672,0.8001246618807792,25.89042747931396,21.32066715911805,372.60848514838506,68.19544970083012,0.9541626924079507,2.597412723651692
673,0.7999925683825145,56.441658777974766,35.0145799246784,316.6255330349701,106.96061072324731,1.42579134067545,3.9094565939013544
674,0.7996827638266865,72.76311376996887,43.06509392734895,376.2212058314177,138.75754533386007,0.7880350537045169,3.000056955677539
675,0.7994186050958906,62.337956595990704,35.061729261431665,348.9785867988241,129.29849059839134,1.0016637906771562,2.5579380779269094
676,0.7989256536491272,19.755590567847825,40.129359934009415,318.5776954698708,62.74494348341996,1.154369039535736,2.9749223185181854
677,0.79878083808826,43.771682493354135,26.918853298782714,355.8171183890441,102.05035031182999,1.8993015351899496,3.7679354188107164
678,0.7985216958486416,50.23718199720955,28.19709985045646,373.7132413956639,55.50694152246,1.212153509065477,2.0089701828110007
679,0.7980339076753314,92.05358851025547,20.300075681817063,355.28148757183493,161.0995371599939,1.2275269812860619,1.256209090488165
680,0.7975877048249739,97.24613900279022,32.950260784402445,361.41862443190115,85.4914674061261,1.2252471276602057,2.2874484758749656
681,0.7971608759965941,7.489584200198374,22.654008838686682,383.74725196187745,85.97299283098855,0.7924374072479459,2.5147343537504177
682,0.7969577148657762,76.87471313625129,21.548662964474698,357.6807919638256,67.88156642608601,0.5546915762384277,1.158231856486652
683,0.7967893598308201,83.41641082084413,22.94931209070154,304.5151364412292,115.68498307143685,1.7659902079130372,1.7872251294679058
684,0.7964219025428504,42.17126175259164,20.99806331409378,344.9078514134876,136.64196209557005,1.356360580628217,1.9972800765230954
685,0.7959501521471993,31.55331806631355,22.665590473414948,336.67983206462685,64.9242003309447,1.6498939170680775,3.8988228932445574
686,0.7956274469899938,97.00744566667069,41.626777484384846,360.0792149339619,155.12985458658198,0.9278087040206211,2.892311260517862
687,0.7952988019142058,45.56495494398774,32.05043349442332,375.7776560375158,92.28775333958774,0.9770594175417798,3.77392537338591
688,0.7950868102767417,5.622429485097225,32.14085746033351,391.2800800407862,141.55445117272353,1.3196106113181982,1.7492325376880657
689,0.7946790131034649,34.327548906444825,41.30121039511732,355.92181317684583,127.21132906351698,0.6493695703100434,1.0480844693653695
690,0.7945041956040418,96.36851886870491,29.42465418217104,360.3213062099504,61.95726097809275,1.5246714285845697,3.7977001261178827
691,0.7942747239094802,57.56652529974197,23.152883059385264,358.1721527473477,164.95208196569786,1.109624804861028,3.6395132438244033
